cov;id;i;o;p;it;DS;HS
0;0.25;35;4;8;3;0.057142857;0.157178269
0;0.25;35;4;8;4;0.042857143;0.353637568
0;0.25;35;4;8;5;0.057142857;0.158708243
0;0.25;35;4;8;6;0.05;0.231162164
0;0.25;35;4;8;7;0.042857143;0.507546007
0;0.25;35;4;8;8;0.021428571;0.11721239
0;0.25;35;4;8;9;0.042857143;0.329578644
0;0.25;35;4;8;10;0.057142857;0.45394417
0;0.25;35;4;10;1;0.035714286;0.189179179
0;0.25;35;4;10;2;0.078571429;0.289761208
0;0.25;35;4;10;3;0.05;0.643277258
0;0.25;35;4;10;4;0.014285714;0.412402994
0;0.25;35;4;10;5;0.021428571;0.569223971
0;0.25;35;4;10;6;0.035714286;0.204481853
0;0.25;35;4;10;7;0.042857143;0.462837301
0;0.25;35;4;10;8;0.035714286;0.487999172
0;0.25;35;4;10;9;0.035714286;0.340917946
0;0.25;35;4;10;10;0.064285714;0.536868447
0;0.25;35;8;2;1;0.021428571;0.119762634
0;0.25;35;8;2;2;0.032142857;0.186343601
0;0.25;35;8;2;3;0.025;0.096077614
0;0.25;35;8;2;4;0.075;0.127680551
0;0.25;35;8;2;5;0.064285714;0.091014957
0;0.25;35;8;2;6;0.053571429;0.119522357
0;0.25;35;8;2;7;0.075;0.089286026
0;0.25;35;8;2;8;0.057142857;0.094327542
0;0.25;35;8;2;9;0.039285714;0.129838453
0;0.25;35;8;2;10;0.039285714;0.022541796
0;0.25;35;8;4;1;0.060714286;0.232302452
0;0.25;35;8;4;2;0.071428571;0.207522297
0;0.25;35;8;4;3;0.039285714;0.138690962
0;0.25;35;8;4;4;0.071428571;0.184536788
0;0.25;35;8;4;5;0.071428571;0.134204814
0;0.25;35;8;4;6;0.042857143;0.195081121
0;0.25;35;8;4;7;0.05;0.165361785
0;0.25;35;8;4;8;0.042857143;0.134681156
0;0.25;35;8;4;9;0.039285714;0.219178175
0;0.25;35;8;4;10;0.042857143;0.229537357
0;0.25;35;8;6;1;0.05;0.274521323
0;0.25;35;8;6;2;0.053571429;0.333626436
0;0.25;35;8;6;3;0.014285714;0.110711436
0;0.25;35;8;6;4;0.060714286;0.426199682
0;0.25;35;8;6;5;0.046428571;0.242379342
0;0.25;35;8;6;6;0.053571429;0.228583805
0;0.25;35;8;6;7;0.082142857;0.379157257
0;0.25;35;8;6;8;0.039285714;0.142075085
0;0.25;35;8;6;9;0.1;0.350702975
0;0.25;35;8;6;10;0.060714286;0.367632187
0;0.25;35;8;8;1;0.032142857;0.241801436
0;0.25;35;8;8;2;0.053571429;0.280023861
0;0.25;35;8;8;3;0.05;0.391858856
0;0.25;35;8;8;4;0.057142857;0.381750878
0;0.25;35;8;8;5;0.075;0.411082175
0;0.25;35;8;8;6;0.060714286;0.319858985
0;0.25;35;8;8;7;0.053571429;0.331978586
0;0.25;35;8;8;8;0.075;0.387296946
0;0.25;35;8;8;9;0.05;0.346216172
0;0.25;35;8;8;10;0.035714286;0.249438343
0;0.25;35;8;10;1;0.057142857;0.417760444
0;0.25;35;8;10;2;0.071428571;0.340218438
0;0.25;35;8;10;3;0.042857143;0.425631853
0;0.25;35;8;10;4;0.060714286;0.433194959
0;0.25;35;8;10;5;0.071428571;0.47481575
0;0.25;35;8;10;6;0.064285714;0.329897143
0;0.25;35;8;10;7;0.060714286;0.44494928
0;0.25;35;8;10;8;0.089285714;0.549697936
0;0.25;35;8;10;9;0.053571429;0.180207187
0;0.25;35;8;10;10;0.053571429;0.447886951
0;0.25;35;12;2;1;0.05952381;0.125888246
0;0.25;35;12;2;2;0.033333333;0.076332586
0;0.25;35;12;2;3;0.04047619;0.109683944
0;0.25;35;12;2;4;0.045238095;0.078061313
0;0.25;35;12;2;5;0.047619048;0.137686981
0;0.25;35;12;2;6;0.047619048;0.104463419
0;0.25;35;12;2;7;0.038095238;0.114525001
0;0.25;35;12;2;8;0.05;0.13172721
0;0.25;35;12;2;9;0.047619048;0.138288133
0;0.25;35;12;2;10;0.042857143;0.081577158
0;0.25;35;12;4;1;0.057142857;0.213350265
0;0.25;35;12;4;2;0.042857143;0.132292113
0;0.25;35;12;4;3;0.054761905;0.170429743
0;0.25;35;12;4;4;0.047619048;0.215229718
0;0.25;35;12;4;5;0.054761905;0.156942563
0;0.25;35;12;4;6;0.057142857;0.219108405
0;0.25;35;12;4;7;0.033333333;0.193696671
0;0.25;35;12;4;8;0.05952381;0.196390595
0;0.25;35;12;4;9;0.038095238;0.102776917
0;0.25;35;12;4;10;0.038095238;0.220050935
0;0.25;35;12;6;1;0.071428571;0.253610457
0;0.25;35;12;6;2;0.045238095;0.236853581
0;0.25;35;12;6;3;0.05;0.30490233
0;0.25;35;12;6;4;0.069047619;0.290466588
0;0.25;35;12;6;5;0.04047619;0.173244758
0;0.25;35;12;6;6;0.054761905;0.33052913
0;0.25;35;12;6;7;0.05952381;0.219068189
0;0.25;35;12;6;8;0.038095238;0.256975252
0;0.25;35;12;6;9;0.05952381;0.356063722
0;0.25;35;12;6;10;0.061904762;0.289583262
0;0.25;35;12;8;1;0.085714286;0.476608427
0;0.25;35;12;8;2;0.052380952;0.38590104
0;0.25;35;12;8;3;0.09047619;0.323715379
0;0.25;35;12;8;4;0.069047619;0.386694079
0;0.25;35;12;8;5;0.064285714;0.35240185
0;0.25;35;12;8;6;0.052380952;0.230897061
0;0.25;35;12;8;7;0.05;0.333784696
0;0.25;35;12;8;8;0.076190476;0.466033058
0;0.25;35;12;8;9;0.061904762;0.390954882
0;0.25;35;12;8;10;0.047619048;0.378759519
0;0.25;35;12;10;1;0.05952381;0.403405198
0;0.25;35;12;10;2;0.083333333;0.452630868
0;0.25;35;12;10;3;0.066666667;0.546144263
0;0.25;35;12;10;4;0.066666667;0.364293571
0;0.25;35;12;10;5;0.057142857;0.391270327
0;0.25;35;12;10;6;0.052380952;0.462820653
0;0.25;35;12;10;7;0.088095238;0.468963222
0;0.25;35;12;10;8;0.066666667;0.406255208
0;0.25;35;12;10;9;0.064285714;0.411872206
0;0.25;35;12;10;10;0.054761905;0.435298162
0;0.25;35;16;2;1;0.060714286;0.143664425
0;0.25;35;16;2;2;0.05;0.087237053
0;0.25;35;16;2;3;0.042857143;0.10037456
0;0.25;35;16;2;4;0.028571429;0.049905747
0;0.25;35;16;2;5;0.042857143;0.089886679
0;0.25;35;16;2;6;0.030357143;0.059777996
0;0.25;35;16;2;7;0.044642857;0.083718091
0;0.25;35;16;2;8;0.041071429;0.069266402
0;0.25;35;16;2;9;0.05;0.055932664
0;0.25;35;16;2;10;0.039285714;0.076587661
0;0.25;35;16;4;1;0.044642857;0.144016197
0;0.25;35;16;4;2;0.041071429;0.163437227
0;0.25;35;16;4;3;0.076785714;0.257394544
0;0.25;35;16;4;4;0.053571429;0.208686412
0;0.25;35;16;4;5;0.039285714;0.151129951
0;0.25;35;16;4;6;0.057142857;0.203188051
0;0.25;35;16;4;7;0.044642857;0.125537719
0;0.25;35;16;4;8;0.057142857;0.27070668
0;0.25;35;16;4;9;0.053571429;0.162242595
0;0.25;35;16;4;10;0.05;0.156389613
0;0.25;35;16;6;1;0.053571429;0.302772004
0;0.25;35;16;6;2;0.053571429;0.218062082
0;0.25;35;16;6;3;0.064285714;0.270291566
0;0.25;35;16;6;4;0.066071429;0.290062245
0;0.25;35;16;6;5;0.075;0.284689248
0;0.25;35;16;6;6;0.064285714;0.293460215
0;0.25;35;16;6;7;0.058928571;0.259278714
0;0.25;35;16;6;8;0.069642857;0.222294154
0;0.25;35;16;6;9;0.0875;0.358620539
0;0.25;35;16;6;10;0.051785714;0.227017757
0;0.25;35;16;8;1;0.078571429;0.416455148
0;0.25;35;16;8;2;0.058928571;0.315136868
0;0.25;35;16;8;3;0.064285714;0.374585774
0;0.25;35;16;8;4;0.055357143;0.35650863
0;0.25;35;16;8;5;0.060714286;0.386552104
0;0.25;35;16;8;6;0.066071429;0.383278868
0;0.25;35;16;8;7;0.080357143;0.356826375
0;0.25;35;16;8;8;0.091071429;0.390940696
0;0.25;35;16;8;9;0.071428571;0.276724786
0;0.25;35;16;8;10;0.066071429;0.430766136
0;0.25;35;16;10;1;0.069642857;0.389278778
0;0.25;35;16;10;2;0.089285714;0.440577651
0;0.25;35;16;10;3;0.069642857;0.405788722
0;0.25;35;16;10;4;0.0875;0.552445893
0;0.25;35;16;10;5;0.091071429;0.421170713
0;0.25;35;16;10;6;0.075;0.493485502
0;0.25;35;16;10;7;0.073214286;0.425327538
0;0.25;35;16;10;8;0.085714286;0.477778552
0;0.25;35;16;10;9;0.075;0.372084476
0;0.25;35;16;10;10;0.057142857;0.332501987
0;0.25;35;20;2;1;0.035714286;0.081351848
0;0.25;35;20;2;2;0.054285714;0.100062353
0;0.25;35;20;2;3;0.042857143;0.059533263
0;0.25;35;20;2;4;0.045714286;0.080690822
0;0.25;35;20;2;5;0.044285714;0.092587653
0;0.25;35;20;2;6;0.042857143;0.078262361
0;0.25;35;20;2;7;0.035714286;0.065286619
0;0.25;35;20;2;8;0.035714286;0.093664774
0;0.25;35;20;2;9;0.051428571;0.136065729
0;0.25;35;20;2;10;0.058571429;0.127164403
0;0.25;35;20;4;1;0.058571429;0.128534706
0;0.25;35;20;4;2;0.042857143;0.110468813
0;0.25;35;20;4;3;0.068571429;0.181535092
0;0.25;35;20;4;4;0.064285714;0.155832655
0;0.25;35;20;4;5;0.064285714;0.148660849
0;0.25;35;20;4;6;0.064285714;0.168479668
0;0.25;35;20;4;7;0.047142857;0.169399522
0;0.25;35;20;4;8;0.071428571;0.239239273
0;0.25;35;20;4;9;0.031428571;0.179180354
0;0.25;35;20;4;10;0.051428571;0.169596732
0;0.25;35;20;6;1;0.07;0.256365808
0;0.25;35;20;6;2;0.061428571;0.290603856
0;0.25;35;20;6;3;0.075714286;0.28763295
0;0.25;35;20;6;4;0.055714286;2.57E-01
0;0.25;35;20;6;5;0.075714286;0.287307505
0;0.25;35;20;6;6;0.071428571;0.260099418
0;0.25;35;20;6;7;0.052857143;0.193007203
0;0.25;35;20;6;8;0.06;0.285860937
0;0.25;35;20;6;9;0.057142857;0.26838862
0;0.25;35;20;6;10;0.071428571;0.299455729
0;0.25;35;20;8;1;0.067142857;0.367769285
0;0.25;35;20;8;2;0.084285714;0.382199974
0;0.25;35;20;8;3;0.058571429;0.270610202
0;0.25;35;20;8;4;0.074285714;0.385886059
0;0.25;35;20;8;5;0.072857143;0.314271841
0;0.25;35;20;8;6;0.075714286;0.374438446
0;0.25;35;20;8;7;0.072857143;0.339974444
0;0.25;35;20;8;8;0.072857143;0.359846631
0;0.25;35;20;8;9;0.07;0.367406653
0;0.25;35;20;8;10;0.06;0.318915104
0;0.25;35;20;10;1;0.075714286;0.350567442
0;0.25;35;20;10;2;0.078571429;0.414756564
0;0.25;35;20;10;3;0.065714286;0.440318535
0;0.25;35;20;10;4;0.072857143;0.504339603
0;0.25;35;20;10;5;0.075714286;0.415288062
0;0.25;35;20;10;6;0.077142857;0.384694779
0;0.25;35;20;10;7;0.095714286;0.543005775
0;0.25;35;20;10;8;0.068571429;0.436723385
0;0.25;35;20;10;9;0.08;0.505435121
0;0.25;35;20;10;10;0.078571429;0.390375759
0;0.25;40;4;2;1;0.025;0.1028642
0;0.25;40;4;2;2;0.025;0.076974249
0;0.25;40;4;2;3;0.03125;0.187783456
0;0.25;40;4;2;4;0.03125;0.094767298
0;0.25;40;4;2;5;0.0375;0.062651894
0;0.25;40;4;2;6;0.03125;0.109013217
0;0.25;40;4;2;7;0.025;0.03470699
0;0.25;40;4;2;8;0.025;0.044402504
0;0.25;40;4;2;9;0.0375;-0.021421607
0;0.25;40;4;2;10;0.01875;0.128258207
0;0.25;40;4;4;1;0.05;0.192567433
0;0.25;40;4;4;2;0.05625;0.265714614
0;0.25;40;4;4;3;0.0125;0.104443429
0;0.25;40;4;4;4;0.0375;0.220662514
0;0.25;40;4;4;5;0.03125;0.190450069
0;0.25;40;4;4;6;0.01875;0.04005398
0;0.25;40;4;4;7;0.06875;0.246882276
0;0.25;40;4;4;8;0.025;0.300314172
0;0.25;40;4;4;9;0.01875;0.306199683
0;0.25;40;4;4;10;0.0375;0.298310015
0;0.25;40;4;6;1;0.04375;0.078688984
0;0.25;40;4;6;2;0.03125;0.138922426
0;0.25;40;4;6;3;0.06875;0.199362538
0;0.25;40;4;6;4;0.025;0.279018168
0;0.25;40;4;6;5;0.04375;0.236729021
0;0.25;40;4;6;6;0.05;0.191601147
0;0.25;40;4;6;7;0.05;0.372379669
0;0.25;40;4;6;8;0.0125;0.337526013
0;0.25;40;4;6;9;0.0375;0.220425555
0;0.25;40;4;6;10;0.01875;0.176688327
0;0.25;40;4;8;1;0.0625;0.203158602
0;0.25;40;4;8;2;0.0125;0.444822198
0;0.25;40;4;8;3;0.05;0.224015321
0;0.25;40;4;8;4;0.03125;0.209313497
0;0.25;40;4;8;5;0.0625;0.62976534
0;0.25;40;4;8;6;0.05;0.507808565
0;0.25;40;4;8;7;0.03125;0.357991985
0;0.25;40;4;8;8;0.0375;0.241039587
0;0.25;40;4;8;9;0.04375;0.499835724
0;0.25;40;4;8;10;0.05625;0.2078658
0;0.25;40;4;10;1;0.04375;0.499806329
0;0.25;40;4;10;2;0.04375;0.616083503
0;0.25;40;4;10;3;0.03125;0.662733528
0;0.25;40;4;10;4;0.0625;0.185776008
0;0.25;40;4;10;5;0.0625;0.518159305
0;0.25;40;4;10;6;0.075;0.624180393
0;0.25;40;4;10;7;0.05;0.398884701
0;0.25;40;4;10;8;0.06875;0.754422889
0;0.25;40;4;10;9;0.03125;0.326747099
0;0.25;40;4;10;10;0.05;0.356808746
0;0.25;40;8;2;1;0.025;0.065607067
0;0.25;40;8;2;2;0.034375;0.056266738
0;0.25;40;8;2;3;0.01875;0.049277295
0;0.25;40;8;2;4;0.040625;0.062511761
0;0.25;40;8;2;5;0.046875;0.167303344
0;0.25;40;8;2;6;0.034375;0.204225777
0;0.25;40;8;2;7;0.04375;0.014937505
0;0.25;40;8;2;8;0.034375;0.102729002
0;0.25;40;8;2;9;0.01875;0.074209257
0;0.25;40;8;2;10;0.034375;0.098532768
0;0.25;40;8;4;1;0.03125;0.10088921
0;0.25;40;8;4;2;0.021875;0.147447835
0;0.25;40;8;4;3;0.040625;0.233331605
0;0.25;40;8;4;4;0.071875;0.326486047
0;0.25;40;8;4;5;0.04375;0.079588495
0;0.25;40;8;4;6;0.046875;0.235749601
0;0.25;40;8;4;7;0.0625;0.276349705
0;0.25;40;8;4;8;0.0375;0.190751947
0;0.25;40;8;4;9;0.03125;0.151688305
0;0.25;40;8;4;10;0.0375;0.171251645
0;0.25;40;8;6;1;0.040625;0.191540588
0;0.25;40;8;6;2;0.040625;0.184254919
0;0.25;40;8;6;3;0.05625;0.2778181
0;0.25;40;8;6;4;0.03125;0.202848096
0;0.25;40;8;6;5;0.059375;0.314176071
0;0.25;40;8;6;6;0.05;0.279006736
0;0.25;40;8;6;7;0.03125;0.258785213
0;0.25;40;8;6;8;0.025;0.215970147
0;0.25;40;8;6;9;0.053125;0.363557433
0;0.25;40;8;6;10;0.034375;0.271405439
0;0.25;40;8;8;1;0.065625;0.477895415
0;0.25;40;8;8;2;0.03125;0.337745697
0;0.25;40;8;8;3;0.046875;0.416237365
0;0.25;40;8;8;4;0.0625;0.427019614
0;0.25;40;8;8;5;0.075;0.350114177
0;0.25;40;8;8;6;0.053125;0.438542267
0;0.25;40;8;8;7;0.034375;0.235771495
0;0.25;40;8;8;8;0.05;0.368479716
0;0.25;40;8;8;9;0.0625;0.326281888
0;0.25;40;8;8;10;0.04375;0.416482613
0;0.25;40;8;10;1;0.05625;0.348319425
0;0.25;40;8;10;2;0.05;0.325896435
0;0.25;40;8;10;3;0.065625;0.418978217
0;0.25;40;8;10;4;0.05625;0.4778087
0;0.25;40;8;10;5;0.05;0.48208482
0;0.25;40;8;10;6;0.05625;0.319475842
0;0.25;40;8;10;7;0.06875;0.263021894
0;0.25;40;8;10;8;0.06875;0.389946315
0;0.25;40;8;10;9;0.090625;0.651814702
0;0.25;40;8;10;10;0.071875;0.513797397
0;0.25;40;12;2;1;0.027083333;0.068400399
0;0.25;40;12;2;2;0.05;0.160016694
0;0.25;40;12;2;3;0.025;0.12296
0;0.25;40;12;2;4;0.039583333;0.090327855
0;0.25;40;12;2;5;0.05;0.076455217
0;0.25;40;12;2;6;0.029166667;0.071925609
0;0.25;40;12;2;7;0.045833333;0.064415704
0;0.25;40;12;2;8;0.047916667;0.100958665
0;0.25;40;12;2;9;0.05;0.146523962
0;0.25;40;12;2;10;0.029166667;0.076689357
0;0.25;40;12;4;1;0.027083333;0.18366274
0;0.25;40;12;4;2;0.035416667;0.076539791
0;0.25;40;12;4;3;0.045833333;0.163676711
0;0.25;40;12;4;4;0.033333333;0.11144122
0;0.25;40;12;4;5;0.060416667;0.179030454
0;0.25;40;12;4;6;0.039583333;0.259589585
0;0.25;40;12;4;7;0.052083333;0.174523732
0;0.25;40;12;4;8;0.0375;0.168008403
0;0.25;40;12;4;9;0.05625;0.175008444
0;0.25;40;12;4;10;0.052083333;0.17140711
0;0.25;40;12;6;1;0.047916667;0.267618723
0;0.25;40;12;6;2;0.047916667;0.23492973
0;0.25;40;12;6;3;0.052083333;0.278764542
0;0.25;40;12;6;4;0.052083333;0.215999331
0;0.25;40;12;6;5;0.054166667;0.222509395
0;0.25;40;12;6;6;0.070833333;0.405859354
0;0.25;40;12;6;7;0.041666667;0.247182559
0;0.25;40;12;6;8;0.054166667;0.248200949
0;0.25;40;12;6;9;0.033333333;0.230845255
0;0.25;40;12;6;10;0.060416667;0.291324644
0;0.25;40;12;8;1;0.05;0.446849023
0;0.25;40;12;8;2;0.064583333;0.334683796
0;0.25;40;12;8;3;0.085416667;0.366229364
0;0.25;40;12;8;4;0.05625;0.352279011
0;0.25;40;12;8;5;0.066666667;0.431685418
0;0.25;40;12;8;6;0.05;0.318088848
0;0.25;40;12;8;7;0.060416667;0.345033905
0;0.25;40;12;8;8;0.052083333;0.305912256
0;0.25;40;12;8;9;0.05;0.385098214
0;0.25;40;12;8;10;0.054166667;0.398033038
0;0.25;40;12;10;1;0.070833333;0.389985673
0;0.25;40;12;10;2;0.070833333;0.46423486
0;0.25;40;12;10;3;0.058333333;0.39693892
0;0.25;40;12;10;4;0.0875;0.50374495
0;0.25;40;12;10;5;0.054166667;0.47266088
0;0.25;40;12;10;6;0.0625;0.44560467
0;0.25;40;12;10;7;0.052083333;0.486050699
0;0.25;40;12;10;8;0.072916667;0.370726276
0;0.25;40;12;10;9;0.0375;0.359796574
0;0.25;40;12;10;10;0.077083333;0.476813897
0;0.25;40;16;2;1;0.0453125;0.107503567
0;0.25;40;16;2;2;0.046875;0.026870119
0;0.25;40;16;2;3;0.040625;0.107298242
0;0.25;40;16;2;4;0.0359375;0.053152311
0;0.25;40;16;2;5;0.0390625;0.11378848
0;0.25;40;16;2;6;0.0515625;0.08133862
0;0.25;40;16;2;7;0.0296875;0.11135807
0;0.25;40;16;2;8;0.0265625;0.091332282
0;0.25;40;16;2;9;0.034375;0.079648833
0;0.25;40;16;2;10;0.0265625;0.095340985
0;0.25;40;16;4;1;0.040625;0.17017367
0;0.25;40;16;4;2;0.04375;0.188071731
0;0.25;40;16;4;3;0.0375;0.182234472
0;0.25;40;16;4;4;0.0609375;0.188317813
0;0.25;40;16;4;5;0.025;0.199720956
0;0.25;40;16;4;6;0.0609375;0.14217692
0;0.25;40;16;4;7;0.0453125;0.226034506
0;0.25;40;16;4;8;0.0453125;0.169722067
0;0.25;40;16;4;9;0.059375;0.240702607
0;0.25;40;16;4;10;0.0515625;0.187723002
0;0.25;40;16;6;1;0.059375;0.277328828
0;0.25;40;16;6;2;0.0421875;0.218204263
0;0.25;40;16;6;3;0.0578125;0.266833808
0;0.25;40;16;6;4;0.0453125;0.29178891
0;0.25;40;16;6;5;0.0703125;0.323756913
0;0.25;40;16;6;6;0.0453125;0.230905601
0;0.25;40;16;6;7;0.0609375;0.275033538
0;0.25;40;16;6;8;0.0609375;0.336891844
0;0.25;40;16;6;9;0.0515625;0.286342231
0;0.25;40;16;6;10;0.0546875;0.241386474
0;0.25;40;16;8;1;0.075;0.426494224
0;0.25;40;16;8;2;0.06875;0.357559152
0;0.25;40;16;8;3;0.0578125;0.266823908
0;0.25;40;16;8;4;0.059375;0.332159182
0;0.25;40;16;8;5;0.0796875;0.365019999
0;0.25;40;16;8;6;0.05625;0.323361609
0;0.25;40;16;8;7;0.0546875;0.387187032
0;0.25;40;16;8;8;0.04375;0.380085549
0;0.25;40;16;8;9;0.078125;0.409648108
0;0.25;40;16;8;10;0.0765625;0.368763677
0;0.25;40;16;10;1;0.08125;0.526618808
0;0.25;40;16;10;2;0.05625;0.299703933
0;0.25;40;16;10;3;0.065625;0.433782661
0;0.25;40;16;10;4;0.0828125;0.517691861
0;0.25;40;16;10;5;0.0578125;0.420700666
0;0.25;40;16;10;6;0.0671875;0.518207601
0;0.25;40;16;10;7;0.071875;0.305037789
0;0.25;40;16;10;8;0.0765625;0.421889632
0;0.25;40;16;10;9;0.0859375;0.518003629
0;0.25;40;16;10;10;0.0703125;0.427328683
0;0.25;40;20;2;1;0.025;0.043638461
0;0.25;40;20;2;2;0.03625;0.082107752
0;0.25;40;20;2;3;0.04375;0.065468032
0;0.25;40;20;2;4;0.03375;0.092345928
0;0.25;40;20;2;5;0.03125;0.09343986
0;0.25;40;20;2;6;0.04875;0.09134786
0;0.25;40;20;2;7;0.0475;0.098933671
0;0.25;40;20;2;8;0.025;0.072683904
0;0.25;40;20;2;9;0.04125;0.093976386
0;0.25;40;20;2;10;0.04375;0.12342585
0;0.25;40;20;4;1;0.05125;0.160089209
0;0.25;40;20;4;2;0.05375;0.194415421
0;0.25;40;20;4;3;0.0575;0.175720936
0;0.25;40;20;4;4;0.04625;0.189917944
0;0.25;40;20;4;5;0.0525;0.143396423
0;0.25;40;20;4;6;0.0425;0.168869933
0;0.25;40;20;4;7;0.05625;0.193283031
0;0.25;40;20;4;8;0.0475;0.129505209
0;0.25;40;20;4;9;0.05375;0.183333913
0;0.25;40;20;4;10;0.035;0.152345784
0;0.25;40;20;6;1;0.055;0.231312067
0;0.25;40;20;6;2;0.045;0.230961795
0;0.25;40;20;6;3;0.0525;0.28078827
0;0.25;40;20;6;4;0.06375;0.18390311
0;0.25;40;20;6;5;0.05125;0.245996318
0;0.25;40;20;6;6;0.0775;0.326785178
0;0.25;40;20;6;7;0.0625;0.246476382
0;0.25;40;20;6;8;0.06625;0.308989173
0;0.25;40;20;6;9;0.0475;0.265439891
0;0.25;40;20;6;10;0.04875;0.256492385
0;0.25;40;20;8;1;0.0875;0.413276719
0;0.25;40;20;8;2;0.05375;0.302654552
0;0.25;40;20;8;3;0.0775;0.322871492
0;0.25;40;20;8;4;0.07625;0.389456726
0;0.25;40;20;8;5;0.07;0.386800373
0;0.25;40;20;8;6;0.04875;0.341509851
0;0.25;40;20;8;7;0.05875;0.31436739
0;0.25;40;20;8;8;0.05125;0.261007051
0;0.25;40;20;8;9;0.07625;0.37413402
0;0.25;40;20;8;10;0.06875;0.38239363
0;0.25;40;20;10;1;0.06625;0.413722535
0;0.25;40;20;10;2;0.07;0.387064545
0;0.25;40;20;10;3;0.07125;0.352353983
0;0.25;40;20;10;4;0.07125;0.457120136
0;0.25;40;20;10;5;0.07875;0.491316689
0;0.25;40;20;10;6;0.07375;0.421943287
0;0.25;40;20;10;7;0.07375;0.373762051
0;0.25;40;20;10;8;0.0875;0.500694707
0;0.25;40;20;10;9;0.08625;0.486485229
0;0.25;40;20;10;10;0.0625;0.438144799
0;0.5;5;4;2;1;0.3;0.141551138
0;0.5;5;4;2;2;0.3;0.406983163
0;0.5;5;4;2;3;0.45;0.92077202
0;0.5;5;4;2;4;0.4;0.515779335
0;0.5;5;4;2;5;0.35;0.433517422
0;0.5;5;4;2;6;0.45;0.451284631
0;0.5;5;4;2;7;0.45;0.831987952
0;0.5;5;4;2;8;0.35;0.320554145
0;0.5;5;4;2;9;0.3;0.521127482
0;0.5;5;4;2;10;0.25;0.275923972
0;0.5;5;4;4;1;0.15;0.45564316
0;0.5;5;4;4;2;0.65;1.360687783
0;0.5;5;4;4;3;0.3;0.052654896
0;0.5;5;4;4;4;0.35;0.255065002
0;0.5;5;4;4;5;0.55;1.359306096
0;0.5;5;4;4;6;0.2;0.00781788
0;0.5;5;4;4;7;0.5;1.639135286
0;0.5;5;4;4;8;0.5;0.55331634
0;0.5;5;4;4;9;0.3;0.897576958
0;0.5;5;4;4;10;0.35;1.015923764
0;0.5;5;4;6;1;0.35;0.683712306
0;0.5;5;4;6;2;0.45;1.012515785
0;0.5;5;4;6;3;0.35;1.084479224
0;0.5;5;4;6;4;0.2;0.227995582
0;0.5;5;4;6;5;0.15;0.357752283
0;0.5;5;4;6;6;0.45;0.919140612
0;0.5;5;4;6;7;0.55;1.409762403
0;0.5;5;4;6;8;0.3;0.185047905
0;0.5;5;4;6;9;0.45;1.457898963
0;0.5;5;4;6;10;0.35;1.040291616
0;0.5;5;4;8;1;0.35;1.003373135
0;0.5;5;4;8;2;0.35;1.17731434
0;0.5;5;4;8;3;0.15;-0.264905996
0;0.5;5;4;8;4;0.55;1.570598743
0;0.5;5;4;8;5;0.2;0.936663239
0;0.5;5;4;8;6;0.4;1.874524431
0;0.5;5;4;8;7;0.2;0.850650465
0;0.5;5;4;8;8;0.5;1.188020585
0;0.5;5;4;8;9;0.35;1.769646087
0;0.5;5;4;8;10;0.3;2.169747809
0;0.5;5;4;10;1;0.55;2.693361676
0;0.5;5;4;10;2;0.4;2.025875352
0;0.5;5;4;10;3;0.3;1.808171289
0;0.5;5;4;10;4;0.5;2.622456176
0;0.5;5;4;10;5;0.45;2.486086044
0;0.5;5;4;10;6;0.25;1.584677969
0;0.5;5;4;10;7;0.25;0.956196668
0;0.5;5;4;10;8;0.2;0.787866493
0;0.5;5;4;10;9;0.3;0.445437047
0;0.5;5;4;10;10;0.3;0.987969275
0;0.5;5;8;2;1;0.325;0.294301428
0;0.5;5;8;2;2;0.275;0.235670829
0;0.5;5;8;2;3;0.35;0.130271169
0;0.5;5;8;2;4;0.225;0.24953561
0;0.5;5;8;2;5;0.35;0.334517482
0;0.5;5;8;2;6;0.3;0.286287287
0;0.5;5;8;2;7;0.275;0.065801178
0;0.5;5;8;2;8;0.4;0.225928738
0;0.5;5;8;2;9;0.35;0.314297848
0;0.5;5;8;2;10;0.2;0.172636351
0;0.5;5;8;4;1;0.45;0.423752287
0;0.5;5;8;4;2;0.45;0.912670164
0;0.5;5;8;4;3;0.35;0.396894242
0;0.5;5;8;4;4;0.35;0.506811815
0;0.5;5;8;4;5;0.425;0.696938907
0;0.5;5;8;4;6;0.4;0.892918996
0;0.5;5;8;4;7;0.375;0.551661652
0;0.5;5;8;4;8;0.55;1.036997778
0;0.5;5;8;4;9;0.275;0.242681535
0;0.5;5;8;4;10;0.45;0.738981149
0;0.5;5;8;6;1;0.375;0.656230545
0;0.5;5;8;6;2;0.325;0.89987751
0;0.5;5;8;6;3;0.425;0.748531073
0;0.5;5;8;6;4;0.4;0.769182701
0;0.5;5;8;6;5;0.375;0.84946819
0;0.5;5;8;6;6;0.325;0.775556707
0;0.5;5;8;6;7;0.25;0.250297887
0;0.5;5;8;6;8;0.45;0.990885421
0;0.5;5;8;6;9;0.6;1.192420726
0;0.5;5;8;6;10;0.525;1.428074897
0;0.5;5;8;8;1;0.475;1.415649183
0;0.5;5;8;8;2;0.525;1.407780794
0;0.5;5;8;8;3;0.275;0.503333068
0;0.5;5;8;8;4;0.3;0.666116377
0;0.5;5;8;8;5;0.525;1.594058701
0;0.5;5;8;8;6;0.5;0.933636435
